F1	F2	F3	F4	F5	F6	F7	F8	F9	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45	F46	F47	F48	F49	F50	Y
-0.728893256	0.692439625	0.020798477	-0.884927782	3.008751385	-5.147000009	2.364790177	-2.122599169	0.725833261	0.191829389	-0.060478249	-1.095874485	0.071467984	-0.485797616	3.281199302	-3.953152849	6.096868182	-5.013103917	6.331116457	-8.470137142	9.153123479	-7.78203282	6.863807353	-3.809909461	1.434588557	0.199762425	1.299122571	-0.652357741	0.581301096	0.750866743	-0.019170051	0.087206713	-1.777685736	1.051305763	-0.996925577	0.834909146	-2.00943933	2.408994383	-1.535303514	1.961161467	-3.850235469	3.334370547	-2.492357733	3.044771758	-3.457717119	4.390718044	-3.35764873	1.419470021	-2.700495491	1.894381598	668.2242955
0.939435751	-5.103319841	6.805779029	-7.679487652	7.721709505	-6.942618006	7.37564224	-8.941789558	11.47109396	-12.17784039	13.17870284	-14.04569317	12.06919322	-12.4925431	10.95943922	-11.36832696	10.81375525	-11.23235337	11.58532209	-12.65379658	11.83351574	-13.30456415	14.71940707	-15.30697162	16.36811022	-13.64167122	14.87513444	-16.19378362	15.89116254	-15.27673091	16.20437824	-17.73716754	18.0610446	-18.67276153	18.43187157	-16.60201652	16.01935931	-12.62605978	10.49055611	-11.06573356	8.06896479	-8.37432378	7.064343498	-7.883947602	6.785010503	-5.341922775	4.491054252	-4.449396414	2.692703751	-2.074316455	1676.676729
1.383981412	-0.556127474	-2.137934372	1.508991132	-4.002591141	2.779353693	-2.085322021	-0.4243458	1.724371518	0.193213691	0.880079685	-1.047909611	-0.485583092	0.017626548	-3.104682987	3.927533432	-3.567286404	4.821426047	-6.586874762	5.520882131	-5.011556183	7.736298192	-7.645764107	9.592692641	-7.938347275	6.980649425	-8.684357383	10.26450715	-9.465659778	10.00648909	-10.31289045	12.36008781	-11.19985671	11.51515441	-10.1297205	9.415289339	-7.444306429	6.845615592	-6.1845948	6.442797764	-4.809980037	6.792156068	-5.272801372	6.74962561	-5.949559229	5.708386145	-3.905249509	3.673442545	0.427603047	-0.808450098	-3319.607037
1.51649703	-1.980103164	2.559741096	-1.229079416	0.073236499	1.328905885	-1.165540866	1.207352616	-0.692789503	3.333541902	-0.262359226	1.501453301	0.879550222	-1.015801079	-0.560426868	0.809682555	-2.407762909	2.89931578	-1.389712589	0.943262667	-0.467272	-0.583310713	2.538785737	-2.51553142	5.41592383	-4.713808205	4.120831027	-4.412039363	3.228937296	-4.583906512	5.251594565	-4.634649622	6.157642114	-5.58093871	5.927382919	-3.259306379	4.466567107	-4.954529941	4.431909719	-4.662066003	4.709965451	-7.123202228	4.801149891	-2.725973706	-0.35931048	0.871978656	-0.833848499	-0.176188803	-1.148874306	0.435993004	1737.378041
0.148086119	-2.345499478	0.772148378	3.513032264	-2.700980182	3.988387798	-5.967602099	4.973643464	-4.460500313	2.563031738	-3.752089022	1.420181991	1.776516118	-3.569584694	7.669085272	-7.352654057	8.297719068	-6.831706054	7.472590123	-6.154063031	5.637468389	-4.724033434	7.329457558	-7.495822654	8.344642812	-10.00407935	6.223478586	-4.268481568	7.464635194	-5.982655023	4.585027087	-2.668190151	1.759869448	0.152886236	1.054097076	0.91675347	0.643971055	-1.531883392	2.836660271	-2.182914232	0.903966279	-0.732578024	1.61128883	-2.169108907	0.24422561	-0.357059315	-1.099163538	2.233660718	-2.374428959	1.476207088	-1.384483647
-0.670132914	2.784349122	-0.961319441	1.365223523	0.015290772	-1.633737057	0.783923425	-1.439040391	0.371013066	0.482641737	-1.39988279	2.272825133	-1.050733966	0.291460485	0.961849492	-0.082184735	-0.039585972	1.058152205	-2.156938009	1.935828217	-0.60313414	2.066522133	-2.203191349	1.803355104	-1.10425401	0.00887483	0.36401275	-2.837360384	4.775715637	-4.964590221	4.678369506	-3.567159283	4.329724077	-4.264718588	5.413036585	-3.530454143	5.366917843	-4.972109168	3.697040447	-2.378709157	0.111689982	1.008358694	-0.407698526	-0.061179804	0.103178249	0.483595645	-0.575111475	-1.039363484	1.868457777	-0.703281462	-171.6396915
0.306219411	-0.786615291	0.692360118	-0.6420808	1.166205174	-0.160191307	1.568038351	-0.905306229	0.91972365	-0.677672447	0.720424032	-3.553961518	4.02135003	-5.737950478	7.950249241	-9.694367071	8.723977325	-6.758354485	4.747058222	-5.292917255	5.624317732	-6.598234307	6.036437047	-5.683191727	5.395868718	-4.361043992	3.018863819	-1.197228775	0.715171528	-3.270337638	4.235038826	-4.32374633	6.597311476	-5.777156601	2.846232469	-5.182891801	5.336093705	-4.874258079	4.587851326	-3.807448545	3.482275554	-3.027956349	3.024081043	-2.768205735	0.936366368	-1.997400386	0.888267783	-1.019043258	0.066491021	0.080801764	38.0189107
-1.71349164	-0.146365875	-0.893044878	0.616099137	-3.048085567	2.115867825	-0.71988055	2.514634565	-2.654097718	1.094561971	-0.379450191	-0.185941735	2.578129964	-1.674415669	1.716966728	-0.52019313	0.798423428	0.112825548	1.225012684	-2.074085679	2.661366617	-4.020445619	2.814822066	-4.086402457	2.987985102	-1.665745233	-0.055406098	1.976943433	-1.098377668	1.624920442	-2.339843276	1.474906244	0.917695716	2.175722312	1.321078327	-2.356551632	3.528245198	-1.799020593	2.831503703	-2.547010809	3.573216478	-1.591749588	0.048759164	1.248320869	-0.123342392	0.385056031	1.626621151	-1.319370998	0.726243587	0.864275536	-32.76267735
2.688431419	-2.122971064	3.19198086	-4.019257571	2.23604166	-4.76784193	6.176332417	-6.425992293	4.531786017	-4.144332345	4.050809146	-4.76241351	3.518807493	-0.218638292	3.146793031	-2.514469653	1.954816207	-1.0122357	1.892030705	-3.021305675	3.271621922	-5.593429249	3.963822036	-5.787684458	4.543011142	-4.820074114	5.372060738	-1.540516017	2.017743912	-1.776504306	1.69094679	0.033459596	1.540282285	1.071743117	1.619372004	-1.510018862	2.184545301	-2.558055956	1.246483956	-1.405275529	0.840320341	-2.815868684	3.331089485	-2.928223357	1.717409403	-0.307983993	-0.26217191	-1.991062383	0.453640638	-1.635002987	1739.697917
0.564579062	-2.542376578	3.334055765	-5.205016152	7.580016441	-10.65896625	8.312432352	-8.232924508	8.685355277	-9.998579326	9.990371119	-11.09267475	10.20765193	-8.720592222	8.487690308	-8.309817449	8.323127388	-7.592032238	7.340461232	-8.421480749	7.835130274	-6.701065585	7.366157384	-6.830529844	6.721223042	-6.98901281	7.269290941	-5.583716275	5.634614554	-4.127512545	0.202522773	-0.450658697	-1.885197262	-1.445390927	1.64155939	-2.248502354	0.875264298	-1.338572207	1.363227902	-0.098374513	1.877708238	-3.696814853	3.832276057	-4.226524101	-0.454447032	1.066757473	1.089722444	-0.529039183	0.368928178	-0.250856288	2422.619005
0.101163462	1.770331066	-2.01016066	2.239420551	-2.972043721	4.973397614	-3.692305542	2.42028913	-4.838768603	3.683006528	-1.861582839	0.750863577	0.481596282	4.291522024	-4.772687427	3.53208179	-3.683772408	3.639199143	-2.631932934	2.899413114	-2.780238039	0.005950158	1.724657703	1.071009283	-1.049017026	0.622217702	0.648856665	-0.025219343	-0.324378067	1.323645714	-2.363025835	-1.153424248	1.684608395	-1.572115366	-0.320412785	-0.064620201	-2.140473932	2.428537571	-1.983302727	2.994037411	-2.980783379	2.813908254	-4.145912993	5.976883948	-5.354567261	3.700394294	-4.410739216	5.988730505	-2.876959434	2.980204646	-487.9967629
-2.810957708	1.758307846	-2.649833075	4.553243492	-5.548617372	7.338626408	-7.879781422	8.178853377	-10.55130456	10.77319245	-13.1880118	15.46615477	-15.48999012	13.610524	-11.20122946	14.10039441	-14.39247041	12.5300416	-12.19699757	12.26133635	-13.76019591	13.71622883	-14.4566388	12.33539376	-9.501708487	9.094899046	-9.917489094	9.53686956	-9.708077697	9.794742257	-8.827371164	8.355225904	-8.043611045	6.796985496	-7.480183127	6.636593586	-7.135157346	6.294147651	-9.239866521	8.158627209	-7.941747273	4.954166681	-5.534929846	5.669979447	-5.242033937	3.70316973	-2.359148411	2.25104339	-1.367430813	0.056118957	-47.56580726
1.296622364	-3.359433676	3.338020715	-4.785466513	6.664077026	-8.514826939	8.952574521	-6.069292452	4.901242883	-3.432221062	1.509707276	0.635309461	-1.633929084	4.359895141	-3.529283319	3.569085652	-2.6218712	4.228124926	-3.683844411	2.764803432	-3.617618891	1.365010375	-2.208806784	1.586724421	-1.175423462	2.077292136	-2.254261709	4.283071451	-1.153368942	1.40666981	-1.68907854	1.79234924	-0.191040745	1.743607592	-1.884998695	0.196271586	1.613250342	-2.330581182	3.624316098	-2.171094673	3.642706112	-4.525491582	4.512220223	-2.412417752	3.640954533	-3.25959515	1.67468866	-2.541226957	0.823651098	-0.310540666	19243.30817
0.095801081	-0.244464486	2.599930624	-2.937607456	0.190905165	-2.045742396	2.785052738	-2.746506933	0.604925593	-1.725347435	0.348176299	-0.469284404	1.361625959	-0.829403499	-1.005846744	2.300594264	-0.586773097	0.126837559	-0.300651519	1.207727506	-1.723046276	3.258660614	-3.573210858	2.114711406	-3.274414943	2.725491964	-2.338484878	2.383552006	-1.168867139	4.644828281	-3.803095956	3.311878972	-2.572584292	3.322078467	-1.82360359	1.910690231	-0.571837438	1.532137563	-0.871487426	-0.206804242	-0.070165899	-0.116823582	-0.468450574	0.187242777	0.69629767	1.131831179	-1.116734803	0.699820989	0.31317948	0.408988262	333.6570589
-0.834352918	2.069125958	-2.246755725	0.261630544	0.698628748	-0.018873803	-0.963253023	-0.268329362	-2.699542446	2.032316285	-3.471576028	4.82276687	-5.681649646	5.125858649	-4.29986041	3.233962722	-1.423221985	2.466224126	-1.12181472	0.779665806	-1.699469366	3.276680396	-2.913262831	4.094538524	-5.023708696	6.835939343	-5.360945057	4.846563276	-2.768360618	3.027461661	-4.80156214	5.511891083	-5.563419157	5.086562438	-3.310994169	1.801781771	-1.887310636	2.064921863	-1.99231587	0.28434897	-0.556885898	0.713974483	-2.346258537	3.402453389	-0.733986302	-0.093690508	-1.219730897	2.082750115	-1.819011496	0.487601791	-2.263156777
1.821018758	-1.685321817	2.676186409	-4.024391259	4.425989027	-5.486042866	4.692429401	-5.327477502	7.494487064	-7.147443668	7.519951222	-5.914058801	5.818082952	-5.602940629	7.196958702	-10.15124039	9.103314791	-7.946483455	5.491459995	-5.000941623	4.312436182	-3.693561696	4.249287602	-4.6502369	4.206606564	-5.951078213	5.041237095	-5.081143663	4.135545925	-2.985038018	2.660150207	-0.785585967	2.573975095	-3.693055226	3.043168008	-0.740805849	-1.530023352	2.397652776	-3.58725657	3.281816856	-2.652996418	2.14243876	-3.244612925	2.284287211	-4.002074919	5.093642861	-4.407163728	2.528347028	-0.596845354	-1.806586134	191.0252362
0.917371649	1.559649704	-3.665300182	3.467764764	-4.672414731	4.678886579	-5.03011013	3.702550765	-2.407231314	3.409803398	-3.182243121	0.569834188	-1.655913187	2.958094461	-2.950521278	4.939603133	-5.306471734	5.759912956	-6.121619939	5.601885531	-7.626518348	6.317487039	-7.554181012	5.714790156	-5.760485421	3.183994482	-1.920365648	2.721500709	0.835309106	-2.079791417	0.194731879	0.166916002	-0.438249806	-0.795692213	0.375678937	1.680720365	0.497259986	0.730604622	-0.02665849	-0.192383539	1.281241343	-2.025673746	0.636625354	-1.941991842	4.504361082	-3.98731539	3.49052842	-2.811654204	0.832424163	-0.544667834	-3407.108315
0.96846625	-0.452509123	-0.560614503	-1.089282725	0.037408892	-0.052177276	1.181097666	-1.595274455	0.754831994	-2.583690698	4.854590141	-4.90915403	5.466663708	-5.889559398	5.510506059	-5.166756577	6.920496204	-6.320978062	6.836173141	-8.055397494	7.929015458	-6.280454503	3.442044033	-4.711759194	3.610683003	-3.902843423	2.557359071	-2.112262449	1.935275193	-2.876087858	1.551616399	0.288140671	0.092045544	-1.102770805	-0.622793787	-0.973184353	0.32282017	0.205861628	1.351858401	2.513724852	-4.597225778	3.689585258	-3.19212216	3.723815084	-2.817439751	4.138691082	-3.597141833	3.028712689	-2.940846458	0.905296741	-7.890639252
1.129006405	-2.002633281	1.701480681	1.404428849	0.508081997	0.14091517	1.509124952	-0.426506095	-0.073145652	1.541807556	-1.936749836	1.71391342	-3.348372571	1.275328858	-0.016971211	-2.243702408	1.453714794	1.111366842	-2.893846912	1.957288221	0.091302404	0.228598158	1.39229036	0.284396593	-1.341434488	2.022155011	-2.03972852	-0.305490389	1.022759185	-0.338835239	-0.357625997	0.26758193	0.458467221	-0.183032052	0.562933834	-0.928227974	-1.18779052	-0.263383136	0.583390784	2.883095285	-2.524851318	1.547942449	-1.436538368	0.750638948	0.830888387	-2.416859113	4.833932273	-4.450234108	3.380728201	-1.306062706	462.3579243
1.23589339	-3.331566167	4.432039383	-3.627427215	5.992094907	-7.148292376	8.615859657	-10.21256695	9.203271488	-7.151128737	6.335973373	-4.60127974	5.075449505	-4.811459985	3.621422832	-1.791576308	3.117273456	-1.326739163	2.249128053	-1.863893314	2.857179507	-2.186287691	2.988251358	-2.618875714	1.944346968	-0.435281533	-1.090971809	0.54353109	0.666210089	-0.543012743	2.761373788	-3.497305206	2.600275999	-3.931802614	3.505326724	-6.148187555	7.237703606	-7.344680127	5.167490246	-4.67082418	4.416037618	-3.142404448	-0.431618591	1.015628271	-1.964153978	-0.806326099	0.877367912	0.875107426	-1.713235854	1.165126519	805.7136465
1.41256435	-0.756639504	1.642145306	-2.507863794	1.822260285	-1.790492383	3.614648577	-4.842160931	4.107107532	-4.095109794	2.427494454	-1.055371746	2.415765089	-2.68162597	3.208104256	-1.720237247	2.359000073	-3.829859732	3.326331625	-2.638574371	2.632579037	-1.150429442	1.86736381	-3.098877073	1.544155674	-2.213743414	1.253390804	-0.547279384	-0.521265729	-0.16737343	1.925257895	-1.315502695	2.572089386	-3.106854719	2.21443161	-3.451040826	4.54040015	-5.741840765	6.60930026	-5.484866142	5.9477988	-5.235137106	4.785935401	-3.998125645	3.503759849	-4.271641311	2.387193875	-1.239005984	2.304859821	-0.204854229	0.463515897
-0.515230067	-0.680125328	-0.657585002	2.896928495	-2.384592765	1.99371523	-3.278360958	5.061846857	-3.298723448	2.469298545	-0.086434308	0.431721992	-0.017860028	-1.465721621	3.448018954	-3.825494451	2.871633313	-4.003456057	4.560933528	-1.534795279	0.444582839	0.376238619	-0.65966404	0.366223263	-1.634688548	0.032601556	0.567047377	-0.156915234	0.313518587	2.397981494	-0.998845081	-0.715943656	1.047585766	-1.980143653	0.552050961	-1.968821593	3.648294665	-1.306063739	1.044071727	-1.599068765	0.620461621	-0.849786162	0.651922437	-0.345516096	0.811214625	0.86314616	-1.991592417	2.13020911	-2.090673154	2.357859205	-0.283768433
0.487993402	-0.277695419	0.133395873	1.800694287	-1.109668347	1.250642923	-0.452066764	2.321680561	-0.803398727	0.66627674	-0.494820231	1.222190021	1.03412191	0.428905889	0.000944376	0.247718162	-0.636359749	1.603855634	-0.311335327	2.612736461	-2.066172148	1.310176484	-2.240200557	4.609186589	-2.083091584	5.041623809	-6.404933675	6.620032946	-7.575253238	8.043848285	-12.01494127	12.46482585	-11.85020064	9.061612844	-6.346771886	4.357220847	-4.037093336	4.412621308	-2.936602127	2.907811273	-3.607770407	3.335200745	-2.068478035	0.589382709	-2.557387725	3.207298234	-2.642369064	3.121744953	-3.677534401	1.283223999	0.352454004
-1.347382518	2.036826913	-2.643945699	4.333448501	-3.934219409	6.248265566	-4.854142697	5.515871922	-5.761883382	5.346154258	-5.71082949	7.9913168	-6.643713823	5.191304781	-3.949227512	5.019994007	-4.813675658	5.904496034	-6.517395269	6.525682072	-5.631157475	7.099470034	-6.212427868	4.388279898	-4.73807867	6.011596019	-3.639269657	3.872199793	-2.412220699	2.456693168	-4.371685471	4.671326931	-5.533788083	7.862234506	-8.687417859	7.533369628	-6.91172062	4.813509866	-6.408600598	3.150114174	-2.06050959	1.153233283	-1.687061335	2.940784181	-2.508256756	2.138311974	-0.67978028	1.365235116	-2.127014371	1.393136373	-1138.529791
-0.477646904	-1.84016002	2.104076474	-2.195985318	2.369506801	0.786200386	0.974101347	-0.919151247	1.59099671	-0.615472945	1.73660807	-1.229654154	0.75795677	-1.803400618	2.078949025	-2.85066232	4.710548411	-4.683903522	4.567634489	-6.817883217	7.366715871	-5.468693338	4.809604753	-6.144026272	5.35320226	-7.768329912	9.011424274	-10.46100812	8.413376469	-9.088955735	10.87552619	-9.667956151	8.070183366	-6.590641836	7.147726837	-8.896473948	10.07630174	-9.618989524	8.241453249	-6.473273697	6.669364062	-5.852251619	5.744358805	-6.216580485	4.94918089	-4.18798855	0.176992741	-0.44083977	-0.866522334	0.210364963	223.038686
0.476851263	0.581523824	-0.254113752	-1.544813179	0.911886274	0.324374445	-0.830736717	1.445787658	-1.110805757	-0.211527372	-2.465179365	2.430589407	-2.424613737	2.432544975	-2.366649688	-0.138308635	-1.502505598	-0.648937865	0.415249405	-0.819176154	3.378958903	-4.387424416	4.758511648	-4.369510145	4.064948368	-1.699551833	1.342713851	-2.486253632	2.98838596	-3.786278024	4.810965489	-4.391408135	5.423590633	-3.19833449	5.006167296	-2.084064101	0.074588563	1.1574947	-1.789943061	4.107487678	-2.351971063	0.787007986	-2.271653679	2.96110408	-1.603409034	1.593282136	-1.90713103	-0.393539965	0.015697793	0.454615034	60.39696655
0.020155159	-2.252026877	1.71817615	-2.486130804	1.676590522	0.16651634	-1.882900573	1.952291726	-2.112534799	2.471178104	-3.099943339	3.043489905	-1.746458575	0.015363622	-0.343189618	1.664380525	-3.056760281	3.349393252	-5.108663139	6.188543468	-5.826475125	4.090714809	-4.442522906	6.492431754	-5.82689138	4.803523058	-3.077323604	1.409817599	-3.069502748	3.20509992	-1.840752471	1.239890323	0.204741445	0.741115032	-1.25727003	1.337339348	-0.761302267	1.423048944	-0.613274347	-0.129051529	-0.104491591	-2.825960185	2.064915096	-0.29234595	-1.797144233	3.073035816	-1.367008457	0.576256773	-1.382723224	0.226787474	3407.4404
-1.014439098	0.64268389	-1.326181293	-0.181983646	0.456672911	-2.874792871	5.34075864	-4.499701056	5.141768622	-5.295966691	7.772892313	-8.92827393	7.601499376	-6.899234152	6.899668888	-8.835685668	10.30784732	-10.0522687	8.060387913	-7.039744853	7.917397655	-7.859239548	10.34833105	-10.17909458	11.43327329	-12.9028597	10.4507335	-9.472577358	8.638053967	-7.066814124	7.983359521	-11.43102745	10.39354618	-7.096686187	6.395810957	-5.118277525	7.173545105	-6.245649766	4.575985165	-4.298016244	4.769025781	-1.22543164	0.414360563	0.148671883	2.371388868	-2.301652113	2.5820861	-5.410142698	4.971378654	-4.180593343	-1257.652155
-4.093655627	4.657070168	-4.827553308	4.944568601	-7.460223306	5.240783474	-5.557080901	6.447690005	-4.185599023	3.264359291	-4.299378267	3.440164363	-7.401921224	7.431608569	-6.493026235	4.998122446	-5.281637872	3.1770296	-1.993978597	3.476900779	-0.033957289	-0.387272921	0.913411199	-2.697781157	3.834940173	-4.174114701	2.169421533	-1.464021438	0.086204629	-1.888425034	2.550123305	-2.652145605	4.188818089	-3.748693167	3.845592422	-4.983379191	4.341830052	-3.920478547	2.466091615	-4.310994083	5.300401286	-4.04277904	4.798409947	-4.332874462	2.397235416	-1.344583514	3.491710708	-2.804434829	2.473937768	-2.496909635	-20220.77383
-3.443212203	3.241308236	-3.737904089	1.263205947	-1.303434996	1.84924636	-1.407545097	-0.174350469	-3.259012531	5.274327663	-5.424630667	5.842087107	-6.167391011	6.421250541	-7.761147566	7.964935799	-8.13300147	8.97084613	-9.657463404	13.53327295	-12.19168793	12.85052197	-15.02726898	13.06470393	-14.65305821	14.85143164	-10.47624117	13.10830402	-13.92967554	14.58717055	-10.97779187	10.03774308	-10.80206565	7.499242526	-4.44011671	6.202260378	-6.598062892	4.963226439	-4.621292814	3.885561203	-4.399214221	4.459121419	-4.072255438	6.539222334	-4.513718415	5.260949557	-4.546108241	3.062430665	-2.593810489	-0.45779825	-827.4016712
0.725087466	1.056643138	0.258803142	-1.469378417	1.837613042	-2.590323604	0.605518127	0.008380803	-1.592462794	-2.786881161	1.887254275	-1.694722192	0.837753914	-0.607191961	0.775644919	-0.513182497	1.237733102	-2.097744988	1.997447181	-2.536094004	0.738268687	-1.519416663	0.289503321	-1.187874143	0.909303314	-0.477025636	-1.264574134	2.699556377	-3.172925421	4.117526932	-3.461954498	4.368496524	-5.50884215	3.461596673	-4.140352668	5.636687038	-4.667324269	5.046128551	-5.1249283	5.845247422	-4.391444741	2.884606376	-1.291941246	0.14764244	0.012253261	-0.151697953	-1.032336949	1.591129709	0.48110474	0.186485261	243.2431367
0.067426446	-0.778930553	1.561758542	-1.315278481	1.909952222	2.480737523	-5.011007474	5.189699516	-4.229300884	5.130282387	-6.220592375	5.773587832	-4.683117337	3.446589789	-3.822054403	3.966494494	-3.438252145	2.650939369	-4.477071377	3.663633529	-5.175035715	4.552044367	-2.80565777	2.171825247	-1.493052194	1.315807212	-0.792656593	-0.547107982	-0.017070196	2.269686275	-0.920200708	0.665755528	0.389310757	-0.290420568	-0.600039065	0.639674314	-2.103739015	1.905671319	-2.536094081	4.308340726	-2.98319906	1.850161377	-1.997896988	2.919412032	-4.050487336	1.855702442	-0.650252944	2.426021516	-0.633155639	-1.192798823	3448.73929
-1.736934459	2.981500006	-5.661839604	5.41590783	-7.610688728	5.918171714	-5.72394932	5.067633939	-8.041390705	5.43656601	-5.452442225	5.239088971	-7.1299454	6.271776273	-6.209475733	7.805484464	-7.348456505	7.471819097	-6.458279562	7.411817253	-6.468280696	7.460905437	-7.332865315	7.594309723	-5.851878562	6.470017473	-5.854302553	7.303628233	-5.77583869	7.666640923	-8.218315064	6.829392531	-5.133746669	4.409706183	-3.894711846	4.932714857	-4.252549091	4.258784505	-1.718951878	1.453126487	-1.598061344	-0.731933335	0.59826683	-2.55870826	0.92595072	-2.097826396	0.874318781	0.999878707	-1.094863564	-0.20857434	-7585.159475
0.652660684	0.982722154	0.648958723	-3.212264219	3.704696252	-5.796935873	5.39284197	-3.979647778	4.166415378	-5.212727025	6.160388787	-4.634081048	4.967414774	-4.493179393	4.212808394	-6.518968748	5.427816815	-5.511802752	4.284247742	-2.661277117	2.470262423	-1.796244322	1.04220478	0.063653068	-0.414402914	0.539800969	1.256349655	-0.965549655	1.272911836	-0.938781491	-0.197524838	1.624495805	-1.946353166	1.613135093	-1.701524723	-0.259797214	2.455142764	-2.816289326	3.161519828	-2.184911424	1.437762954	-0.339837006	-1.499370559	2.583069247	-4.029548623	4.78310186	-1.660267059	2.03425943	-3.418325668	2.006340496	219.5936918
-0.559601886	3.38006987	-2.982406102	4.147443318	-6.478292455	8.180714842	-6.394979346	6.070505285	-3.600609685	3.713735846	-3.718851031	2.716478673	-1.538248619	1.68348446	-2.454706149	1.425783077	-2.845043753	2.823679493	-3.039981165	4.860857548	-2.568571765	1.31969978	-2.607862149	0.956311461	0.134270342	-0.726037919	1.467292324	-3.028647761	4.183295507	-2.536858975	-0.490572142	-0.691383238	1.221536727	-2.09385955	0.467345719	1.471439035	-1.556797283	-0.409780948	-0.420572388	1.962291527	-1.217914922	-0.013111034	0.219109529	0.141658981	1.343170336	-0.007928437	0.301112262	0.867356021	-1.681750376	1.855758908	-11102.63832
1.65928839	-1.847609425	1.209146672	0.22794073	-0.376966829	-0.529922045	3.043129199	-2.520828425	2.233042888	-2.762651823	2.267366472	-2.566138513	1.925256098	-2.087587456	1.956281822	-3.279456088	1.84159137	-3.559366555	1.385028709	1.908253007	0.525874414	1.397572879	-1.66825333	1.62850503	0.500508398	-1.60506681	2.56486855	-1.591348453	1.652683759	-2.200680119	1.26327267	-0.503522554	-0.048722316	1.561957615	-0.604952974	-1.897691191	1.761112893	-2.100865397	3.208865063	-0.417972342	0.652032652	-0.724450406	2.152367554	-1.090310431	0.965912836	-1.265666868	2.716976274	-1.168959789	0.754340297	-0.099021283	-0.532203379
0.665354109	1.327883825	-2.814838346	1.10165925	0.724325044	-0.866965062	2.283959616	-2.505867619	3.028346514	-1.616822664	3.66933962	-6.127198149	4.438340429	-4.95772273	5.982029088	-4.10382102	2.591972088	-3.16041574	5.647640074	-5.878846231	4.840972546	-2.798845277	3.285056862	-4.925977019	4.042791128	-3.018563978	2.640750369	-2.427400386	1.797525844	-2.551611942	3.919012087	-1.675025163	0.251482449	0.329983753	-0.046682309	1.408516956	-2.510041431	0.508874536	1.545892385	-0.315880997	-0.463070303	0.948092403	-2.884574233	3.822143569	-2.327757244	1.476368953	-0.033955742	0.387381855	-1.866310896	1.080486064	-818.1938174
0.369080291	-1.141670548	3.60912113	-5.055616236	6.91680047	-6.558656877	3.907069504	-5.395556999	7.937714781	-6.126364188	5.290809342	-5.265386711	5.177482225	-5.387270203	6.101317769	-5.991606411	6.800501315	-7.930866196	6.329076376	-6.61239323	5.581985552	-4.388859654	4.192838366	-3.549648109	4.524561769	-4.955600838	4.832388048	-8.15063841	5.251578061	-4.340679114	3.027077209	-5.278930614	5.676099286	-6.372508624	7.004929961	-7.71796327	9.702630206	-10.0592261	8.141552672	-8.363456849	7.679816967	-7.257630905	3.946501902	-2.107870907	1.537528075	-0.905051859	-2.692611805	1.050008734	-1.084145537	0.740591379	896.237183
-1.272826143	1.048879279	0.970611236	-0.492880826	0.234046355	-2.122365632	1.288955641	-1.276682967	-0.143283313	0.678450664	-1.368371244	0.111234695	1.146883647	2.12762038	-2.851536738	2.348072437	-3.274731893	4.176187373	-5.187039896	3.471033599	-3.908016357	2.784836928	-3.304849869	3.91770193	-3.720738323	4.849743482	-3.127978522	2.347848245	-0.946291614	0.186048253	0.413787394	2.957680284	-3.594726227	3.706616452	-3.697153249	2.876666122	-4.015701961	3.954972705	-7.797547342	4.71567012	-5.333589308	6.307654674	-5.906038811	5.526697815	-5.333665384	3.144958373	-2.273530209	2.162521102	-1.336104823	0.713044568	22.12043457
0.736126746	0.713020857	-1.514316762	0.182790405	-0.388668067	0.000244236	-1.178459368	3.005804266	-4.403679434	4.293460949	-4.910930327	5.608527069	-5.932262654	5.880163336	-5.882050498	5.631148186	-5.09767384	3.16402333	-2.495316248	-0.49736855	2.513018586	-2.952828064	2.182704435	-4.988315977	4.5487296	-5.725581278	3.004013917	-4.346453673	3.484666405	-3.69089112	4.202959806	-6.171622629	4.357806005	-3.69618793	0.551086145	-1.233349375	0.995893588	0.111364038	-2.097179932	1.308116505	-2.958362038	3.057731093	-1.951671498	2.446721346	-1.653618862	0.379652567	0.620093569	-0.660774311	-0.030334896	1.27817802	1023.050554
-0.352550358	1.883855027	-0.855558826	1.453649287	-3.307624251	4.381313839	-4.716094516	1.906382033	-3.58126122	3.579319227	-3.477639936	2.611413977	-0.082878897	-3.05355161	5.198060776	-5.321419921	4.247159127	-3.873724571	3.418249713	-3.764344897	5.018844396	-5.446124954	6.82627413	-4.547680659	5.500177118	-4.415730032	7.697448763	-7.966662004	8.713620612	-10.31761246	10.33355755	-8.528052304	8.34454351	-6.186082779	2.322535358	-4.263532557	5.556387034	-4.78342222	6.109504215	-6.852107399	4.913772568	-3.68905922	4.387977401	-6.226063036	5.305716335	-4.985773121	4.764597104	-3.32167508	2.299702851	-1.262746062	-826.9068979
